transaction_id,date,num_of_items,order_list,employee,total
230118100,230118,1,"{102020}",Xerxes,0.0
230118101,230118,3,"{104006,102010,201008}",Madison,7.0
230118102,230118,3,"{103001,201002,103001}",Zimbabwe,10.65
230118103,230118,6,"{103001,102013,104025,103001,101016,103001}",Xerxes,18.2
230118104,230118,3,"{102009,201014,102009}",Emily,4.65
230118105,230118,7,"{104013,104043,104026,105011,104018,102005,105007}",Emily,24.9
230118106,230118,8,"{104028,104031,101011,106003,101004,102005,106012,105019}",Zimbabwe,32.85
230118107,230118,6,"{103001,104045,103001,106008,105020,103001}",Amy,28.6
230118108,230118,8,"{105005,104025,101016,103001,103001,102002,201007,103001}",Cecile,26.7
230118109,230118,2,"{105030,104039}",Uranium,10.9
230118110,230118,7,"{201011,103001,104031,106005,104006,103001,104010}",Lily,27.65
230118111,230118,1,"{103001}",Zimbabwe,5.15
230118112,230118,3,"{201021,101003,104023}",Indigo,11.45
230118113,230118,3,"{101010,104026,201003}",Precilla,10.65
230118114,230118,1,"{105027}",Oppenheimer,5.95
230118115,230118,1,"{101016}",Xerxes,0.0
230118116,230118,9,"{104023,201001,106004,103001,104018,103001,104019,103001,102014}",Quavo,30.8
230118117,230118,6,"{201004,201011,103001,101006,103001,103001}",Amy,18.9
230118118,230118,6,"{102010,103001,106007,103001,102008,104019}",Emily,20.2
230118119,230118,6,"{201009,105020,103001,101007,104021,105030}",Wylie,30.6
230118120,230118,3,"{106011,104037,101019}",Emily,11.85
230118121,230118,4,"{102020,201008,201016,106006}",Oppenheimer,9.35
230118122,230118,1,"{101017}",Zimbabwe,0.0
230118123,230118,4,"{102011,101018,102013,102017}",Wylie,1.9
230118124,230118,2,"{104040,101004}",Amy,6.7
230118125,230118,9,"{102001,103001,106011,101006,201014,103001,105019,103001,102013}",Tatiana,32.25
230118126,230118,1,"{105004}",Amy,5.65
230118127,230118,3,"{104004,103001,105013}",Helen,11.25
230118128,230118,8,"{103001,102014,102002,103001,201001,106006,103001,101023}",Oppenheimer,27.5
230118129,230118,1,"{102004}",Cecile,0.0
230118130,230118,6,"{105023,105024,106001,103001,201010,103001}",Zimbabwe,31.3
230118131,230118,4,"{103001,106010,103001,104039}",Vector,16.1
230118132,230118,3,"{104038,104028,201005}",Gabe,11.35
230118133,230118,9,"{201004,102015,103001,105030,105003,104045,104003,201007,103001}",Precilla,34.4
230118134,230118,7,"{104014,104024,104018,101020,103001,201018,104022}",Gabe,27.55
230119000,230119,4,"{201001,103001,105021,101015}",Xerxes,13.65
230119001,230119,4,"{103001,106003,104033,105026}",Quavo,23.2
230119002,230119,7,"{104006,101011,104019,104013,104023,106011,101015}",Uranium,24.9
230119003,230119,4,"{201007,201019,105029,104026}",Lily,16.8
230119004,230119,8,"{104029,106012,104021,105004,104045,101010,102005,104022}",Zimbabwe,32.75
230119005,230119,4,"{103001,104023,106007,104041}",Natalie,17.3
230119006,230119,3,"{101009,102016,104035}",Cecile,9.9
230119007,230119,2,"{101012,103001}",Bethany,9.3
230119008,230119,9,"{101006,102008,102003,102002,101001,106006,104041,105012,101009}",Rebecca,26.9
230119009,230119,5,"{104031,104023,101006,101024,105027}",Cecile,25.65
230119010,230119,6,"{104024,101007,101017,104001,103001,101002}",Gabe,17.95
230119011,230119,6,"{105012,103001,103001,104041,201018,104022}",Lily,25.4
230119012,230119,4,"{106005,104044,105020,102004}",Felix,12.15
230119013,230119,4,"{104031,201004,102015,201004}",Cecile,7.35
230119014,230119,1,"{101007}",Zimbabwe,3.95
230119015,230119,9,"{102016,103001,103001,201001,101012,103001,103001,105014,106003}",Kelly,39.2
230119016,230119,5,"{103001,102005,105018,104025,104016}",Xerxes,15.9
230119017,230119,5,"{103001,103001,106007,102008,103001}",Vector,20.8
230119018,230119,3,"{104009,105023,102009}",Gabe,9.7
230119019,230119,4,"{106011,103001,201001,201015}",Natalie,13.6
230119020,230119,7,"{105012,201016,104022,104015,105025,104029,103001}",Vector,31.15
230119021,230119,6,"{102014,104029,105014,201015,105025,103001}",Kelly,23.95
230119022,230119,4,"{104006,103001,103001,103001}",Uranium,19.7
230119023,230119,7,"{101018,201022,105009,201012,105012,106010,105015}",Indigo,27.8
230119024,230119,5,"{103001,103001,105025,103001,103001}",Oppenheimer,23.35
230119025,230119,3,"{104033,106008,102016}",Bethany,10.1
230119026,230119,8,"{103001,104008,104042,104009,103001,201006,104034,103001}",Quavo,32.3
230119027,230119,1,"{104027}",Bethany,4.95
230119028,230119,7,"{102006,104043,104036,104038,103001,105021,104014}",Quavo,29.15
230119029,230119,2,"{105001,103001}",Lily,10.1
230119030,230119,9,"{201008,201009,102003,104015,105017,104017,105008,101008,103001}",Oppenheimer,36.7
230119031,230119,4,"{101011,105026,103001,201002}",Felix,16.3
230119032,230119,2,"{106010,101021}",Jessica,8.4
230119033,230119,6,"{105025,103001,104007,201022,104011,103001}",Quavo,24.5
230119034,230119,6,"{201003,104014,104024,103001,102004,201005}",Bethany,19.55
230119035,230119,2,"{201015,101006}",Xerxes,7.4
230119036,230119,3,"{104026,104013,103001}",Gabe,13.85
230119037,230119,9,"{103001,104025,102019,102003,103001,102018,201002,201010,101018}",Kelly,21.35
230119038,230119,3,"{106003,102020,105018}",Wylie,11.7
230119039,230119,2,"{104008,105008}",Natalie,8.9
230119040,230119,3,"{103001,103001,102013}",Rebecca,10.3
230119041,230119,2,"{105006,103001}",Cecile,11.2
230119042,230119,9,"{101019,105004,103001,104030,102020,103001,105025,103001,104015}",Oppenheimer,37.7
230119043,230119,8,"{103001,104040,104028,102001,105025,102008,101023,105019}",Rebecca,28.7
230119044,230119,8,"{104003,105016,201020,103001,105006,101023,103001,103001}",Bethany,38.3
230119045,230119,9,"{104033,104037,101001,105008,101018,103001,104018,105023,102019}",Oppenheimer,32.65
230119046,230119,8,"{106004,201008,105030,101019,105006,101006,201015,201018}",Jessica,32.9
230119047,230119,1,"{101004}",Natalie,3.75
230119048,230119,7,"{104010,105020,105024,201006,104029,104008,201005}",Amy,28.45
230119049,230119,2,"{106008,106008}",Indigo,7.9
230119050,230119,7,"{103001,101004,101024,101001,106001,103001,101010}",Jessica,31.85
230119051,230119,2,"{101014,104033}",Wylie,25.65
230119052,230119,7,"{201009,104022,104012,101010,103001,103001,101004}",Xerxes,26.85
230119053,230119,9,"{101015,101015,102013,105028,105024,103001,104002,106002,102008}",Oppenheimer,26.45
230119054,230119,4,"{103001,104039,106009,104009}",Amy,17.5
230119055,230119,2,"{101011,105011}",Natalie,10.1
230119056,230119,3,"{201021,103001,104041}",Natalie,11.95
230119057,230119,9,"{104044,102007,102003,103001,106007,101004,104018,103001,104039}",Rebecca,27.95
230119058,230119,6,"{104045,201005,103001,105025,104007,201020}",Oppenheimer,21.8
230119059,230119,9,"{104034,105009,201008,105006,103001,101001,103001,106006,201018}",Gabe,37.95
230119060,230119,8,"{104044,105029,103001,201014,201011,103001,106003,105012}",Gabe,37.1
230119061,230119,8,"{106006,103001,105028,104014,201022,105011,105004,104024}",Uranium,37.7
230119062,230119,5,"{104014,102005,201001,106005,105029}",Quavo,15.1
230119063,230119,6,"{105029,104001,103001,103001,105021,101024}",Gabe,29.5
230119064,230119,1,"{104012}",Tatiana,3.45
230119065,230119,5,"{201013,103001,103001,201004,104045}",Bethany,18.95
230119066,230119,2,"{104001,104034}",Helen,6.9
230119067,230119,1,"{101010}",Precilla,3.95
230119068,230119,1,"{101004}",Cecile,3.75
230119069,230119,6,"{106003,105001,103001,101002,105025,103001}",Precilla,25.9
230119070,230119,1,"{105010}",Jessica,4.95
230119071,230119,7,"{105027,103001,105003,103001,101015,106009,105015}",Felix,31.2
230119072,230119,3,"{103001,106004,105007}",Precilla,13.55
230119073,230119,1,"{103001}",Precilla,5.65
230119074,230119,6,"{104011,104017,201009,101005,103001,102001}",Bethany,20.45
230119075,230119,7,"{201013,103001,105022,102007,105018,104021,101008}",Natalie,30.4
230119076,230119,2,"{201022,102014}",Jessica,4.05
230119077,230119,1,"{103001}",Zimbabwe,5.65
230119078,230119,2,"{101013,104023}",Uranium,5.45
230119079,230119,3,"{102014,106012,101002}",Rebecca,8.2
230119080,230119,2,"{103001,106002}",Madison,11.1
230119081,230119,7,"{105022,101022,102004,201007,104029,106009,201021}",Kelly,25.8
230119082,230119,8,"{101006,105023,103001,105007,106002,104013,104028,105011}",Helen,39.1
230119083,230119,5,"{201012,106010,104031,103001,104007}",Vector,19.75
230119084,230119,9,"{101004,201015,104031,105025,102019,103001,102017,103001,104042}",Rebecca,29.15
230119085,230119,4,"{105004,105017,103001,103001}",Amy,21.3
230119086,230119,1,"{104009}",Emily,3.45
230119087,230119,3,"{105030,102007,104043}",Natalie,8.9
230119088,230119,5,"{105028,105008,103001,101015,103001}",Uranium,21.0
230119089,230119,8,"{101008,103001,201001,104037,102003,105030,104030,105028}",Oppenheimer,30.95
230119090,230119,8,"{103001,103001,104018,102018,103001,201014,102005,101022}",Wylie,25.9
230119091,230119,4,"{201013,106005,103001,103001}",Precilla,17.0
230119092,230119,2,"{101001,101012}",Madison,7.6
230119093,230119,7,"{104008,105024,104033,106003,102004,103001,104032}",Jessica,31.2
230119094,230119,2,"{101014,104007}",Felix,22.95
230119095,230119,5,"{106001,101018,104010,103001,101006}",Natalie,16.8
230119096,230119,1,"{201011}",Uranium,3.25
230119097,230119,9,"{104038,102013,105008,101016,104003,102006,102015,201012,105006}",Cecile,26.4
230119098,230119,3,"{103001,106007,104028}",Zimbabwe,13.05
230119099,230119,6,"{101017,106012,102013,105012,201004,104022}",Natalie,16.8
230119100,230119,7,"{103001,104034,101019,103001,103001,104015,101006}",Rebecca,30.75
230119101,230119,8,"{201021,102018,103001,103001,104017,104041,101019,104027}",Jessica,30.05
230119102,230119,2,"{104025,103001}",Natalie,9.4
230119103,230119,3,"{102014,102016,103001}",Uranium,6.55
230119104,230119,1,"{105023}",Jessica,5.65
230119105,230119,9,"{201001,103001,104008,104031,105006,104007,105027,103001,102005}",Emily,34.9
230119106,230119,6,"{102009,104029,104038,101006,106009,104025}",Felix,22.85
230119107,230119,1,"{103001}",Stacy,4.35
230119108,230119,4,"{104019,103001,106010,102004}",Indigo,13.85
230119109,230119,3,"{104004,103001,104037}",Oppenheimer,12.75
230119110,230119,3,"{104013,104025,101016}",Amy,7.4
230119111,230119,5,"{103001,105020,106007,106004,101002}",Indigo,19.95
230119112,230119,2,"{104030,102001}",Zimbabwe,6.65
230119113,230119,8,"{103001,104035,104009,101018,103001,102011,101015,104014}",Stacy,22.35
230119114,230119,2,"{103001,104033}",Rebecca,10.6
230119115,230119,6,"{105008,104042,103001,103001,201013,105030}",Kelly,28.2
230119116,230119,9,"{105018,105008,101024,105030,103001,103001,105009,104024,104035}",Xerxes,47.95
230119117,230119,3,"{104044,103001,104027}",Indigo,13.15
230119118,230119,4,"{103001,101008,201001,104012}",Xerxes,15.0
230119119,230119,3,"{102012,101012,104041}",Felix,8.7
230119120,230119,3,"{104018,106007,103001}",Indigo,12.15
230119121,230119,5,"{105018,103001,102010,106002,105001}",Indigo,22.1
230120000,230120,2,"{104003,201013}",Madison,7.1
230120001,230120,5,"{201003,103001,101004,102005,103001}",Emily,15.3
230120002,230120,7,"{103001,102012,103001,106001,103001,101007,102012}",Rebecca,20.15
230120003,230120,5,"{106008,102015,102019,104018,101006}",Madison,12.65
230120004,230120,1,"{103001}",Kelly,5.65
230120005,230120,6,"{103001,101012,104015,105024,104036,101008}",Madison,30.7
230120006,230120,8,"{103001,105001,104009,101001,201021,102010,201020,104013}",Lily,25.85
230120007,230120,4,"{104001,104011,104024,105030}",Madison,17.8
230120008,230120,5,"{104032,104011,104022,201021,103001}",Cecile,21.35
230120009,230120,4,"{102019,105016,105001,104002}",Gabe,12.55
230120010,230120,7,"{101022,105018,201003,201013,103001,201003,201010}",Lily,27.15
230120011,230120,3,"{103001,103001,201020}",Precilla,11.85
230120012,230120,2,"{101005,105017}",Indigo,9.4
230120013,230120,4,"{101014,101014,104013,101017}",Precilla,43.45
230120014,230120,6,"{201003,103001,106001,201011,105027,104002}",Tatiana,24.1
230120015,230120,6,"{201006,103001,105007,105004,103001,103001}",Helen,29.3
230120016,230120,1,"{103001}",Emily,5.45
230120017,230120,6,"{103001,104043,201016,201004,104033,103001}",Indigo,21.8
230120018,230120,4,"{104019,105010,104019,201006}",Xerxes,17.7
230120019,230120,3,"{104003,104020,101016}",Uranium,8.4
230120020,230120,3,"{102003,103001,104024}",Wylie,11.7
230120021,230120,4,"{102019,105015,201018,104039}",Vector,13.85
230120022,230120,4,"{201012,104026,101024,103001}",Indigo,18.8
230120023,230120,2,"{104004,103001}",Gabe,5.7
230120024,230120,4,"{105025,105007,201016,102012}",Uranium,13.35
230120025,230120,2,"{104044,201010}",Vector,6.5
230120026,230120,1,"{104006}",Quavo,3.45
230120027,230120,6,"{103001,201009,101004,201016,103001,104007}",Madison,22.0
230120028,230120,8,"{103001,101016,103001,105011,101007,101013,103001,104019}",Natalie,28.4
230120029,230120,9,"{201019,103001,101004,105008,106007,104035,105001,103001,104041}",Lily,38.35
230120030,230120,9,"{103001,103001,104007,104020,105010,103001,105024,104008,104008}",Uranium,39.25
230120031,230120,2,"{105021,102008}",Oppenheimer,6.55
230120032,230120,8,"{103001,102020,106007,105010,103001,104039,105019,103001}",Helen,32.35
230120033,230120,6,"{103001,103001,104008,104012,201003,201005}",Bethany,22.1
230120034,230120,5,"{104032,104023,201010,103001,106006}",Felix,19.85
230120035,230120,1,"{103001}",Zimbabwe,5.75
230120036,230120,7,"{103001,104002,103001,101020,102010,105001,106012}",Lily,26.7
230120037,230120,8,"{103001,103001,103001,103001,103001,103001,104004,101006}",Jessica,34.4
230120038,230120,8,"{103001,103001,103001,104032,103001,103001,104030,105014}",Tatiana,42.7
230120039,230120,4,"{201001,103001,103001,102013}",Bethany,11.85
230120040,230120,3,"{104022,106012,102006}",Zimbabwe,10.35
230120041,230120,9,"{101011,104031,104042,105028,104011,105010,104037,106012,103001}",Stacy,39.75
230120042,230120,3,"{104039,105011,104027}",Gabe,15.55
230120043,230120,6,"{105021,201002,101003,105021,101015,102020}",Rebecca,17.4
230120044,230120,1,"{104039}",Rebecca,4.95
230120045,230120,2,"{104018,105016}",Uranium,8.1
230120046,230120,4,"{201020,201008,104037,105020}",Lily,15.5
230120047,230120,6,"{103001,102006,103001,105027,101002,103001}",Xerxes,25.2
230120048,230120,9,"{104027,104011,103001,104016,103001,103001,104015,104045,103001}",Gabe,34.45
230120049,230120,2,"{104043,103001}",Zimbabwe,7.3
230120050,230120,5,"{103001,103001,102002,102002,106007}",Bethany,13.95
230120051,230120,6,"{106008,105025,103001,106004,104027,106012}",Tatiana,26.7
230120052,230120,7,"{106007,104003,106004,105029,101023,201013,103001}",Emily,29.85
230120053,230120,5,"{104038,101001,102013,103001,102014}",Quavo,14.15
230120054,230120,4,"{101013,104009,103001,106001}",Indigo,11.35
230120055,230120,9,"{105004,103001,103001,103001,106007,105005,103001,102011,104033}",Cecile,41.5
230120056,230120,3,"{103001,105022,106012}",Natalie,14.35
230120057,230120,1,"{101023}",Zimbabwe,5.25
230120058,230120,5,"{105027,104026,201008,101003,105026}",Oppenheimer,22.25
230120059,230120,5,"{102016,201007,104036,104004,103001}",Bethany,15.5
230120060,230120,6,"{103001,104009,102015,104034,105015,104019}",Quavo,24.25
230120061,230120,1,"{102015}",Vector,0.8
230120062,230120,6,"{104031,103001,103001,105011,201017,105010}",Vector,28.8
230120063,230120,2,"{104024,105026}",Uranium,11.3
230120064,230120,7,"{104015,103001,201005,101023,101002,103001,106009}",Lily,30.25
230120065,230120,1,"{105021}",Xerxes,5.95
230120066,230120,6,"{104028,104029,201009,102005,103001,104029}",Tatiana,21.55
230120067,230120,3,"{105026,104002,106003}",Jessica,14.85
230120068,230120,3,"{201009,104022,104015}",Quavo,12.85
230120069,230120,3,"{104029,105027,102018}",Zimbabwe,11.4
230120070,230120,1,"{103001}",Emily,5.45
230120071,230120,3,"{201018,102020,101005}",Bethany,6.9
230120072,230120,5,"{103001,105030,105026,201016,201009}",Felix,23.55
230120073,230120,4,"{104025,101012,105022,104037}",Felix,17.8
230120074,230120,7,"{105027,101004,102014,104029,104011,201009,103001}",Gabe,27.1
230120075,230120,4,"{103001,102013,105018,103001}",Precilla,15.65
230120076,230120,8,"{104043,105011,105001,106011,104034,105020,103001,106002}",Wylie,37.9
230120077,230120,1,"{101015}",Jessica,0.0
230120078,230120,2,"{201022,103001}",Oppenheimer,8.2
230120079,230120,8,"{101016,103001,101008,103001,105020,103001,105006,101001}",Zimbabwe,31.75
230120080,230120,3,"{104010,106008,102007}",Quavo,6.9
230120081,230120,8,"{103001,103001,103001,103001,105007,105013,101016,103001}",Tatiana,36.55
230120082,230120,9,"{103001,102003,102008,101022,101023,101009,104039,102020,201013}",Gabe,30.2
230120083,230120,3,"{104007,102011,105021}",Tatiana,9.5
230120084,230120,7,"{103001,201019,103001,101007,103001,106011,105022}",Stacy,31.55
230120085,230120,6,"{105003,105013,104001,102006,104026,103001}",Oppenheimer,22.7
230120086,230120,5,"{103001,101021,201017,102016,105013}",Precilla,18.0
230120087,230120,9,"{201001,102016,103001,104014,102004,105013,103001,201016,103001}",Natalie,30.35
230120088,230120,7,"{102014,104032,105016,102002,103001,101007,101019}",Quavo,24.75
230120089,230120,2,"{201019,103001}",Lily,6.9
230120090,230120,2,"{103001,103001}",Madison,10.7
230120091,230120,5,"{201012,104034,104020,103001,104038}",Amy,22.05
230120092,230120,8,"{103001,101012,101021,104039,101003,104022,105019,103001}",Madison,38.6
230120093,230120,5,"{104010,201014,201009,101008,105012}",Bethany,20.75
